Time_s,Mag_X_uT,Mag_Y_uT,Mag_Z_uT,Total_Mag_uT
242.4,18.2714125044921,17.2183055763709,40.0207395112127,47.2437736940534
242.5,17.654524839014,17.6365845078692,40.0307048056045,47.1719057027382
242.6,17.1689357205857,18.2633353393946,40.0847734936835,47.276958843994
242.7,16.4995789744765,18.6877545833948,40.0253618280785,47.1539803958561
242.8,15.9548096178115,19.2931148057951,40.034261458898,47.217817817108
242.9,15.457125083107,19.7182587502061,40.0086360914763,47.206179742435
243,14.5966130303454,20.1756238346342,39.9799263427134,47.1010766272184
243.1,14.0462523026386,20.6549125018735,39.9617830772294,47.1260726235591
243.2,13.4311372688472,21.0292184640902,39.9715635249514,47.1205832749794
243.3,12.7226429637583,21.6103804996088,40.0242386306675,47.2314923254152
243.4,12.0991666248957,21.8922981517663,39.9039454167449,47.095513705717
243.5,11.3603850569031,22.2611750746713,39.935303161288,47.1110040535144
243.6,10.625509957375,22.6114328489594,39.9946989315304,47.1566994175911
243.7,9.89493164042065,22.9333738857107,39.9469008339854,47.112675536321
243.8,9.1540662639594,23.309336818222,40.0250230204356,47.2136058764492
243.9,8.50600330456632,23.6602924331506,40.030181434234,47.2713121871732
244,7.7057760311142,23.7703479200843,40.0070996873715,47.1696560288373
244.1,6.97772157206116,24.0748580195245,40.008112365115,47.2116134231519
244.2,6.21624921331454,24.2194356870653,40.01367116385,47.1838605806121
244.3,5.46881496256129,24.3300462633098,39.9975127287141,47.1344896307701
244.4,4.77505524707573,24.5814510736488,39.9590298540812,47.1568972301844
244.5,3.98111101644425,24.6947317561314,40.063850608092,47.2312518040762
244.6,3.12001187337089,24.822757097067,39.9605354872546,47.1460299539431
244.7,2.40918721014316,24.9234437924818,39.9693867191878,47.1649669585223
244.8,1.61480273031845,24.942481873742,40.0308016344446,47.1932205870296
244.9,0.8012815334504,25.019492200833,39.9867524909467,47.1758138971192
245,0.0681714555254678,25.0419605719659,39.9898366249571,47.1835932282187
245.1,-0.902406146369743,24.9870382467408,39.8967461574517,47.0841456453149
245.2,-1.59446031255945,24.9670093250529,39.9184355547088,47.1102468202094
245.3,-2.34508908836318,24.8464433755213,39.929193187814,47.0870009649703
245.4,-3.09203719019529,24.9127461088919,39.9117661246991,47.1503413334871
245.5,-3.86836407697195,24.7328191353498,40.0336042261485,47.2161630201971
245.6,-4.73752597587031,24.4370708343413,40.0624816854962,47.1658459283344
245.7,-5.41098047556146,24.3845402515996,39.9765125108234,47.1381593352648
245.8,-6.21976633524263,24.2248703005332,40.0691489849419,47.2341670268477
245.9,-6.97161886375952,23.9346426380051,39.955208811854,47.0944720640267
246,-7.71222323122355,23.6585194939532,39.9771762757377,47.0890492024992
246.1,-8.38363598531204,23.5066090672508,39.9308403753115,47.0884065907245
246.2,-9.30235707767677,23.2349200211974,40.0143480577378,47.1968580106539
246.3,-9.9348482960156,22.9358840318122,39.9870933024144,47.1563740947242
246.4,-10.6353318911016,22.5963005969063,40.0160991997019,47.1698132311335
246.5,-11.2964076283267,22.2066130400748,40.0300242784396,47.1502421176116
246.6,-12.0133620098715,21.94155470061,40.0140926436334,47.1898325866214
246.7,-12.7909766952993,21.5197372111508,40.0142728665646,47.2001081301364
246.8,-13.4317643767285,21.0629723490454,40.052715503774,47.204672625439
246.9,-14.0833331344039,20.6429827552627,39.9815360562013,47.1486610056107
247,-14.6564956695282,20.2447364135075,39.9686858986506,47.1397716395433
247.1,-15.3666833481157,19.7351595563539,40.0369101163292,47.2076863603696
247.2,-15.9815970720524,19.1761324179232,40.0193577469105,47.1665611843641
247.3,-16.4346702072105,18.6819465716836,39.9285236126635,47.0467906494592
247.4,-17.0490644445551,18.2925789124854,39.9843158118284,47.1596708284115
247.5,-17.6538408507387,17.7326372304893,39.9968256418008,47.1789209430649
247.6,-18.2286363365649,17.138470782351,39.9919780236716,47.173813389359
247.7,-18.7226539373611,16.5499592164719,39.9360054487024,47.109695941747
247.8,-19.2032185484104,15.9688415151912,40.074128763876,47.2197342023335
247.9,-19.7379841036873,15.3205826337507,40.0265280978416,47.1850741260655
248,-20.2356455766749,14.7275102010278,39.9983544245525,47.1831459877179
248.1,-20.6084384438784,13.961082180611,40.0146624901559,47.1252879561493
248.2,-21.0484046818532,13.4234220751478,40.0702766194005,47.210705017124
248.3,-21.4838476977171,12.7591063283682,39.9921689433407,47.1563790275506
248.4,-21.8426621884919,12.0438857541869,40.0057541465353,47.1446438142606
248.5,-22.2087615018938,11.3233452782008,40.0566492645558,47.1803177823231
248.6,-22.6119099998699,10.6331438880203,39.911757087902,47.0883273925636
248.7,-23.0001300604869,9.95684767228311,40.0687859681394,47.2615320036171
248.8,-23.246851063752,9.24667989015602,39.9914567920571,47.1723837612882
248.9,-23.5707830480906,8.52017610472535,39.9778114679572,47.184749910572
249,-23.7938534517382,7.6928862784917,39.9347519455538,47.1180684486272
249.1,-24.0116490037802,7.00027271734947,39.9700766973463,47.1505051636751
249.2,-24.2668386834368,6.22480615888013,40.0500679321431,47.2401906513178
249.3,-24.4224799761802,5.57162966582086,40.0693050648184,47.2551562657183
249.4,-24.6262860754031,4.69376716374126,39.9914768172079,47.1996147661852
249.5,-24.6406116870223,3.91361638453281,40.0916474911655,47.2209311224565
249.6,-24.717306984192,3.15440386039428,40.037152166081,47.1579164280525
249.7,-24.8836740268547,2.39200588466652,39.9974720344635,47.1669025310623
249.8,-24.9883133943714,1.62441001342856,40.0229824361318,47.2111600923973
249.9,-25.0212344627853,0.736957575010477,39.9929221735622,47.1809188601668
250,-24.9998573675204,-0.118620409462042,40.0083454446723,47.1770563348132
250.1,-24.9556021224579,-0.743917902423056,39.9339352847373,47.096227858137
250.2,-24.9195728574464,-1.56474065507805,40.0395752287057,47.1868743318565
250.3,-24.9287471667084,-2.33387975440601,39.9077134004638,47.1117291007585
250.4,-24.8855764354791,-3.13685884653857,40.0288543485248,47.2381305557766
250.5,-24.7101386691129,-3.97324912664821,40.0553269868624,47.2314183747817
250.6,-24.5782086594578,-4.65396625628277,39.9344380377706,47.1222567818542
250.7,-24.4612432618295,-5.43043019366322,39.9861995843874,47.1883264293735
250.8,-24.2445299171258,-6.25027395167547,39.9972062127957,47.1872828228359
250.9,-23.9716529473285,-7.01280306575927,40.019671715845,47.1740784341389
251,-23.7381319855352,-7.66935194667751,39.9630175208503,47.1100906262818
251.1,-23.5327702269221,-8.55428620417146,40.0070333454504,47.1967139123051
251.2,-23.2266440432397,-9.16983300668791,39.9724798455088,47.1313269055892
251.3,-22.9740015088134,-9.98774746781412,39.9311488429519,47.1386942195662
251.4,-22.6260599912247,-10.628784202932,40.0942384296096,47.2488899299166
251.5,-22.3196729981354,-11.313376365695,40.0612489424271,47.234139712317
251.6,-21.8930175368751,-12.0175744203146,39.9926728354363,47.1501876172298
251.7,-21.494150259412,-12.7456970560218,40.0017686636965,47.1655889928447
251.8,-21.1280246857694,-13.348407945482,39.9383203276834,47.1130857872645
251.9,-20.646651057878,-14.0696464177096,40.0052418488622,47.1662859001119
252,-20.2623316921209,-14.7379571418835,39.958211856993,47.1638437908305
252.1,-19.6776012346512,-15.2988607942894,40.0258496358986,47.1522191527457
252.2,-19.2621013337678,-15.9631356968169,40.1694369766388,47.3226575340765
252.3,-18.7601781519703,-16.6295054067715,39.9627211024651,47.1752457575042
252.4,-18.2051241371597,-17.1730626491612,40.0235952497654,47.204118488946
252.5,-17.6573097518467,-17.6761189997099,39.8977872841045,47.0750379790842
252.6,-17.1904000500682,-18.1848698040376,39.9786208723596,47.1644937482323
252.7,-16.5038864688489,-18.751250215086,39.9703984596468,47.1340684243186
252.8,-15.9736566545228,-19.2377020135684,39.9588270578916,47.1376149749
252.9,-15.2997073690464,-19.8116789975061,39.9775469177282,47.1676576462923
253,-14.6560188041929,-20.2444503735765,39.9775885088869,47.1470491240221
253.1,-14.0163393021233,-20.7073717212524,39.9883890402907,47.16274238286
253.2,-13.3869931753373,-21.1170619769381,39.9673247375866,47.1437051947985
253.3,-12.7243929454852,-21.5449306465791,40.0160879241468,47.1951428131122
253.4,-12.1363218369716,-21.8675843329887,40.0793539715546,47.2423133119886
253.5,-11.2957260025705,-22.3278229579208,39.9712310973169,47.1574428844537
253.6,-10.6757454525358,-22.583797394976,39.954836638249,47.1209976181938
253.7,-9.92899797807769,-22.9571429284408,39.9638604343054,47.1457904069724
253.8,-9.25546339784162,-23.2152270671538,40.03827153922,47.1982368138536
253.9,-8.54986419506333,-23.5145535705845,40.0177390686079,47.1959092246468
254,-7.69999925198503,-23.7353285813222,39.9863780690638,47.1334938491303
254.1,-7.02559114550482,-24.046586222708,39.9255820220192,47.1343753507661
254.2,-6.18307477901621,-24.1075173669331,39.9919025190566,47.1036630678933
254.3,-5.46765703043269,-24.4201445782702,39.9367120918873,47.1293932417589
254.4,-4.77306756756788,-24.6137678635891,40.0399278998205,47.2420953035536
254.5,-3.94897204534997,-24.7068152671658,40.0576705730458,47.2296312985765
254.6,-3.08171953472338,-24.7389136175652,39.9332669490645,47.0762854470624
254.7,-2.42653646063937,-24.8798185035851,40.0025343330159,47.1709253781422
254.8,-1.51949358604691,-24.9480499556615,39.9404285231086,47.1163653941788
254.9,-0.848103152286278,-25.0915264565209,39.9834579555093,47.2120841411941
255,-0.0691850721198182,-25.0988065410286,40.0314500519153,47.2490409385966
255.1,0.802450550571333,-24.9655429962283,40.0035031078072,47.161451683329
255.2,1.52051393261897,-24.8855987121341,39.9791191368291,47.1161856779327
255.3,2.26371830490855,-24.9467406656292,39.9517234639506,47.1551110500455
255.4,3.12152836285348,-24.7750838349105,40.0353178315223,47.1844825362952
255.5,3.87291511816271,-24.7309218259784,40.0101395851301,47.1956484805193
255.6,4.76562662507338,-24.5378618781518,39.9941800117149,47.1630395276886
255.7,5.42246930005195,-24.426625636995,39.9347137910412,47.1258376996344
255.8,6.29090246587761,-24.1631949147726,39.9555694972586,47.1156340950086
255.9,7.08297135466794,-24.0759030010729,40.1392331300642,47.3389440608656
256,7.71610781932442,-23.7812722693164,40.0042258661914,47.1744138043076
256.1,8.52286257117665,-23.5076892918819,39.9914224485015,47.1652892676949
256.2,9.16991689540722,-23.2630620638391,40.0049791411754,47.1768564927824
256.3,10.0151094837487,-22.9348012919381,40.0381558236946,47.2161143047012
256.4,10.6114640781738,-22.672205154069,39.9683390287851,47.1603666350302
256.5,11.3600326887194,-22.2616122741407,39.9486934220876,47.1224769071501
256.6,12.0428195153979,-21.9571438435087,40.0190883298392,47.2088243699888
256.7,12.6959194897466,-21.4771601715352,40.0232570751345,47.1626535261345
256.8,13.4261633926159,-21.1996344389191,40.01344531457,47.2309450438069
256.9,14.0902072087478,-20.6887288343636,40.0625927231244,47.2394832281876
257,14.651818427493,-20.267203458517,39.9879363667113,47.1642913031597
257.1,15.3740421358175,-19.7078262135136,39.8735150697296,47.0601401365518
257.2,15.9516070879442,-19.3326587301744,40.0725612432057,47.2653745024411
257.3,16.586605613353,-18.6869510604923,39.9893965240696,47.1536791785055
257.4,17.1357208528228,-18.1597365955918,40.0314210683901,47.179695157153
257.5,17.761967312876,-17.6890566633218,40.0292936241921,47.230652721656
257.6,18.2801359828009,-17.1057008970913,40.0055684247396,47.193366903803
257.7,18.7298978892903,-16.6018103639857,39.9651299281954,47.1554958884171
257.8,19.2038396955459,-15.9649490855182,40.0393463276083,47.189154608846
257.9,19.804153635171,-15.2721993630102,40.0718749166125,47.235576993635
258,20.2817981293435,-14.6432240850953,40.0113637063656,47.1877587156757
258.1,20.6421499308206,-14.0322572908855,39.9966434246493,47.1458808771522
258.2,21.0867110894057,-13.4418587018332,39.973960137306,47.1513567035674
258.3,21.5797993246851,-12.7539042636225,39.9528654994951,47.1654669698083
258.4,21.9077619217634,-12.1155884748963,39.9887589210896,47.1787913851418
258.5,22.2651072304822,-11.3221761993262,39.9615055971677,47.1258803999026
258.6,22.6173203293491,-10.6439035927964,40.0396165055902,47.2017664127929
258.7,22.8919293401328,-9.87988794134209,40.0215687556163,47.1527155136121
258.8,23.2170586025176,-9.23299268898199,40.0263176139503,47.1845956418019
258.9,23.5192170597635,-8.51467546504708,40.0024490672994,47.1789063116264
259,23.8023789360998,-7.74296979135655,39.9350112743308,47.1307961919643
259.1,23.9937189762061,-7.07084867257216,40.0724884745465,47.238752987375
259.2,24.259504118619,-6.24548446019482,39.982408501522,47.1818037574488
259.3,24.4666746008492,-5.39214020520348,39.9446638405156,47.1515589492882
259.4,24.519146310861,-4.62780546536567,39.9985143741332,47.1432526601254
259.5,24.7296715897965,-3.90597818080788,40.0508992352249,47.232275533138
259.6,24.7973540891665,-3.14123580549813,40.0485144032262,47.2086818086955
259.7,24.9577424717678,-2.40754879922495,39.9384053314142,47.1567749207265
259.8,24.8896922080765,-1.50182318458595,40.0384424913472,47.1680943882988
259.9,25.0240187700752,-0.842192232627269,39.9462538363774,47.1446073132661
260,25.0057098898046,0.0526170093889475,39.9593086761549,47.1384624857343
260.1,24.9598055767944,0.783794138655863,40.0886594447311,47.2303593439516
260.2,24.8532585500776,1.53302369530941,40.0422720334231,47.1531353337829
260.3,24.9017042924275,2.41812775213324,40.0241688618044,47.2003846549091
260.4,24.850542465636,3.04438848700486,40.0158877898085,47.2026380375369
260.5,24.6353567242938,3.92188855395137,40.0526380453763,47.1857587112547
260.6,24.5658872230544,4.69004081001237,40.0530821652299,47.2200030579209
260.7,24.3782227401443,5.37338697941755,40.0483300850925,47.1915222704586
260.8,24.2461633685431,6.2049840898107,40.0088296240328,47.1919984058079
260.9,23.9567778021434,7.01597927897399,40.054994718935,47.1969678034318
261,23.8042435208207,7.74839446532792,40.0678554511532,47.2452396209752
261.1,23.5099581572547,8.4054398160676,39.9208637205065,47.0855063819925
261.2,23.2200046750139,9.17725920217842,40.0380524314068,47.1851284418271
261.3,22.8456098916878,9.90190095438435,39.9999596139183,47.1165183661603
261.4,22.5385621467819,10.5448447300712,39.985075909465,47.0955075300324
261.5,22.2777290160084,11.2946799235705,40.0180562208844,47.1732109187458
261.6,21.889993042381,12.1340117630645,39.8774045748538,47.0809242951776
261.7,21.5821093670699,12.7033982487067,40.0012135142558,47.1938645843979
261.8,21.0557309406779,13.344347264,40.0670189831808,47.188784891614
261.9,20.6459531876917,13.9165247927597,39.9442649247517,47.0687725112372
262,20.1884679945047,14.7186864603127,39.9807810589167,47.1452736248626
262.1,19.660791594364,15.3775963716183,40.0481717913074,47.189758000137
262.2,19.1579952490066,15.8797541051394,39.9875761495849,47.0977878325458
262.3,18.7483774972408,16.4810014699705,39.9806296695259,47.1335954177483
262.4,18.2227899351783,17.0750650397245,39.9977694029575,47.1534672780764
262.5,17.6657460661084,17.6002128539963,40.0016234412899,47.1378399432659
262.6,17.1215051132899,18.1643956808717,40.0163523802268,47.1635416992211
262.7,16.5435741887792,18.7427222799663,40.0496947219459,47.2118367861773
262.8,15.83899158034,19.2277106477505,39.9883767813081,47.1131487871439
262.9,15.3140196173305,19.7565788234256,40.0677658988182,47.2257077000304
263,14.7200844470789,20.1820043530848,40.0055018752009,47.1639095720845
263.1,14.0546746437764,20.7573011575815,39.9891055136144,47.1966946985478
263.2,13.4323104703556,21.1355790513385,40.0184625548962,47.2082303382051
263.3,12.6985434703329,21.5304185421381,40.0284591074167,47.1920487728781
263.4,12.0748825896743,21.8660739156014,40.0102249578851,47.1672140285764
263.5,11.3782239550955,22.2560192949616,39.9713264805921,47.1434122210951
263.6,10.6462806231492,22.6034542764435,39.9475120415597,47.1175461441348
263.7,10.0399891144283,22.9811569306356,39.9460765685088,47.1659197780082
263.8,9.14043304534916,23.2331715598925,39.9580899489929,47.1166290109948
263.9,8.43522521775728,23.6167767945718,40.037386364293,47.2429622009732
264,7.76146661711091,23.819509966361,39.9095371857895,47.1209144379649
264.1,7.01513434667089,23.9839180716754,40.0258569042522,47.1859052778512
264.2,6.18070867841338,24.2227985504057,39.9813829981332,47.1535376809033
264.3,5.42011029048357,24.3422659006499,39.9573047832141,47.1010584836223
264.4,4.62409856868135,24.5321837526363,40.0053340271538,47.1554565015561
264.5,3.88468709091428,24.6731688583388,39.9524475557059,47.1174502811628
264.6,3.1881569902601,24.7872989291885,40.03763032815,47.1973132232449
264.7,2.35459475866059,24.9489214745382,39.9284984425378,47.1410414299041
264.8,1.54243101682366,24.8878560790916,39.9971667077717,47.1334044845534
264.9,0.763890094296738,24.98314466412,40.0284536884631,47.1912931595856
265,-0.0827623746168879,25.02674270175,40.0140304767992,47.1960521110449
265.1,-0.761474988880165,25.0312575803396,39.970070525106,47.1672581140133
265.2,-1.4546915999791,24.9332676410707,39.9935474513782,47.1515408089487
265.3,-2.28808449622553,24.9402698725161,40.0168312617484,47.20804143583
265.4,-3.21072858208056,24.810201963626,40.0932933554294,47.2580900120627
265.5,-3.82129011159454,24.6802300945579,40.0652508378609,47.2116547087476
265.6,-4.63548878181919,24.5206371219221,39.9748385082341,47.1246975042891
265.7,-5.42060914959224,24.3912870924334,40.0724669708483,47.2241516462486
265.8,-6.22152853175948,24.2878607781478,39.9723844436034,47.184733935431
265.9,-6.98387410025122,24.0194639781091,40.0311555352281,47.203840529447
266,-7.77492345151302,23.8550104177742,39.9456936711933,47.1717012580829
266.1,-8.55255256237995,23.521714164518,39.9624813867661,47.1531240869275
266.2,-9.27665152566082,23.1463936051647,39.9554352525248,47.0982866638741
266.3,-9.97239449414929,22.9042610103109,39.9877345412085,47.1494722994176
266.4,-10.6468625017525,22.5851185839812,40.0698117248477,47.2126368067751
266.5,-11.3341222194192,22.2970121784562,40.0303717536899,47.202221783615
266.6,-12.0486975444742,21.973617213895,39.9267721486338,47.139771957339
266.7,-12.8006820041075,21.4866359220464,40.0002629207896,47.1757778605626
266.8,-13.23776543219,21.1078269003506,40.1014740252317,47.2113017093278
266.9,-14.0042208821594,20.6638662162205,40.0266006728866,47.1724742932242
267,-14.6492867444086,20.2130677407787,39.9684564626446,47.1237437139658
267.1,-15.2335149106316,19.7044931569002,40.0946440851499,47.2007151579042
267.2,-15.9275618993932,19.1745902997282,40.0191700906236,47.1474932097529
267.3,-16.4566421075484,18.7108883627036,39.9222706810154,47.0606641379587
267.4,-17.202519624264,18.1719233255681,39.9720582961849,47.1583600563794
267.5,-17.6912531336201,17.6663457699314,39.9607703674098,47.1374944036852
267.6,-18.2783509654821,17.0315206600608,40.0594911283233,47.2115837424634
267.7,-18.8061268674002,16.5502011103245,39.970384385145,47.1721442425631
267.8,-19.3523998379231,15.9113497110909,40.0007428447374,47.1990027145308
267.9,-19.7257480409363,15.3681958980218,39.9413806395916,47.1232476420208
268,-20.1911564989556,14.6511040773764,40.0972620865589,47.2242318972964
268.1,-20.6680304883846,14.0008957573615,39.9892681124266,47.1416390301063
268.2,-21.2220376630364,13.3787511884915,40.0527954194269,47.2608959589782
268.3,-21.4692966172046,12.6416286052802,40.1117324939776,47.2196204421401
268.4,-21.8730091358605,12.1148509535973,39.9597837267528,47.137908924497
268.5,-22.285439537438,11.254957958055,39.9000126338437,47.0672487213272
268.6,-22.5893452634334,10.6993193424821,40.0661124657608,47.2233768587339
268.7,-22.9964201085192,9.99688504304598,40.0041594369852,47.2134072126882
268.8,-23.2876177821808,9.21162395418768,39.9662773736014,47.1642924779536
268.9,-23.4694361767071,8.47008336928127,39.8982467395869,47.0576969222683
269,-23.8177105175145,7.74738170503575,39.9684783141673,47.1676214826411
269.1,-24.0121553753939,6.96291117449972,40.0396640100972,47.2042416720946
269.2,-24.1899192899432,6.23708590964585,40.0098272424709,47.1682065789091
269.3,-24.3585650233526,5.39010307714546,40.1268019754416,47.2499009306417
269.4,-24.6401244292891,4.59419566943558,39.9798576345174,47.1871951085905
269.5,-24.7867494510662,3.90765794218395,39.9238614759149,47.1547182590574
269.6,-24.8784307090997,3.14108459894786,40.0828418646788,47.2804075590944
269.7,-24.8751937076591,2.41680145212207,39.8969411933047,47.0784675603885
269.8,-24.9536368973393,1.50933268894922,40.0979865942607,47.2526254136603
269.9,-25.0386610949858,0.84944706977531,39.9870385834052,47.1870677667583
270,-24.9451780616544,-0.0388774436013757,39.9474055567704,47.0962698172621
270.1,-24.9815715814187,-0.814511889484969,40.0456061568639,47.2058568481318
270.2,-24.983881347084,-1.59742487242764,40.1062838203511,47.2785373638692
270.3,-24.8888806630392,-2.36935025490007,40.0816696021919,47.2399242102343
270.4,-24.7501603383751,-3.21145604905177,39.8761011985268,47.0423993172693
270.5,-24.7665351107179,-3.91045199969555,39.936309088081,47.1548690997132
270.6,-24.6170263131423,-4.66378685555468,40.0067835427768,47.2047838865361
270.7,-24.3348650236132,-5.46490315778226,40.0315488502838,47.1654081461623
270.8,-24.2211038679199,-6.21866293476513,40.0333846765267,47.2017534625097
270.9,-24.0028611220208,-6.88780955741825,39.9830985486709,47.1405073381164
271,-23.7862753736494,-7.65897987401919,40.0565492406926,47.2120112464375
271.1,-23.5970763951952,-8.46975350770741,40.0286325576332,47.2318765593324
271.2,-23.323503673051,-9.23690098197516,40.1004395788953,47.3006492318897
271.3,-22.9520796050571,-9.87553752655425,40.0045970942432,47.1666406298773
271.4,-22.6931933316414,-10.6349402478532,39.9906038288816,47.1946116867298
271.5,-22.3589578022217,-11.408703165233,40.0788627856334,47.2905566059817
271.6,-21.8779826962693,-12.0912671475602,40.0179755698417,47.1835059824974
271.7,-21.4706395178262,-12.6805180300555,40.0743180926702,47.1988863153308
271.8,-21.1554238029194,-13.4215322405697,40.0745951344973,47.2616404620032
271.9,-20.6409649976819,-13.9924845174783,40.0311511266063,47.1628256100988
272,-20.2794943340305,-14.7381014914938,40.0052908314584,47.2111514425047
272.1,-19.6845653692188,-15.2578698195805,39.9294417229439,47.060015103188
272.2,-19.1944947827194,-15.9432332274753,39.9488990319207,47.1012722712678
272.3,-18.6930099884035,-16.5344917323659,39.9269261690963,47.0847902468164
272.4,-18.1483759478791,-17.0431045345064,39.9750888805635,47.093934776451
272.5,-17.6704176128672,-17.6949924181603,39.9539392745245,47.1346335388774
272.6,-17.1489763965599,-18.2188872820201,39.9781858957801,47.1621733252643
272.7,-16.5492464437267,-18.837426399632,39.9790821206531,47.1916645015481
272.8,-15.9266777501281,-19.349014151869,39.9905429876221,47.1941409631589
272.9,-15.3665286330028,-19.8067918277485,39.950580711311,47.1644792604311
273,-14.6900419503031,-20.1992784201638,39.9488224647189,47.1138684201859
273.1,-14.0340344389056,-20.7336289499227,40.0353991625604,47.2193887949749
273.2,-13.3374696043014,-21.177693469045,40.0048801432243,47.1886981319494
273.3,-12.6735470308587,-21.5255190313545,39.9889892097277,47.1496131683846
273.4,-11.9590431771552,-21.8865584121512,40.0196454155451,47.1551924185187
273.5,-11.2871403687401,-22.2109511466052,40.0532354703177,47.1697737982836
273.6,-10.638424496675,-22.6377155226555,39.9883031937437,47.1667958650034
273.7,-9.7865261776763,-22.9950768240659,40.0435145551989,47.2020413827989
273.8,-9.1682677025721,-23.1907665309485,40.059287740848,47.1870249037068
273.9,-8.54708598626035,-23.5647171475794,40.0346167943808,47.2347236148881
274,-7.73023749133187,-23.748759479682,39.9809893443262,47.1406370072288
274.1,-6.94833438884173,-23.9430429605379,40.0136765909751,47.1449145859495
274.2,-6.24417940457936,-24.1941655417921,39.9270297468789,47.1011159858062
274.3,-5.43293902928995,-24.422725287796,40.0053977020571,47.1849359677311
274.4,-4.64931873667757,-24.4934594665119,40.0880970315915,47.2080633469239
274.5,-4.00848040330954,-24.6590370998283,40.001633442992,47.1621320970747
274.6,-3.11989874376166,-24.7724202079783,40.1126021414267,47.2485705782553
274.7,-2.28957337244125,-24.8976759372456,39.9846854823033,47.1583660279129
274.8,-1.5699534266412,-24.9848954762235,39.9395506259258,47.1367951808407
274.9,-0.895515967170187,-25.0176621487673,40.0167264313265,47.2019465966918
275,-0.103773908460836,-24.9987510963751,39.9697742479357,47.1437289449354
275.1,0.766291501072437,-24.954320544716,39.9487549676429,47.1084741843527
275.2,1.63930096010523,-24.9852596853329,40.0537090244945,47.2361102949872
275.3,2.29362119189437,-24.8904896651654,39.968727513001,47.1412383476732
275.4,3.14095380538314,-24.8254241456559,40.0275111218607,47.2056026487318
275.5,3.85033749157859,-24.66672907885,39.9809189293974,47.1354060201828
275.6,4.66752727238385,-24.5162822525065,39.9408053367671,47.0967285198509
275.7,5.50796454153903,-24.4275821929742,40.1461392725438,47.3155042631467
275.8,6.26708682577944,-24.2445834920139,39.9852521025913,47.1794085559672
275.9,6.93012827548879,-24.1160813048524,40.0211207167253,47.2366611737079
276,7.71766313755788,-23.7333163238256,40.0079785650989,47.1536952623758
276.1,8.40373975121667,-23.4731671077393,40.0080677561277,47.140830512974
276.2,9.19834861483273,-23.1650200828594,40.0642332644842,47.1844313280374
276.3,9.93219352637905,-22.9720193408443,40.0197625908845,47.2010967952264
276.4,10.6254613452991,-22.578517213367,39.9846937415723,47.1324262261353
276.5,11.3145235014697,-22.3057636227661,40.0879377966529,47.2504845440587
276.6,12.1637076862762,-21.8880651918397,39.9119432518102,47.1169438382321
276.7,12.8014327638423,-21.6121589632554,40.0033640882481,47.2359104309119
276.8,13.3245597410292,-21.0201772674341,40.0513701693656,47.1540453947502
276.9,14.0914523134478,-20.669356304293,40.0394737854517,47.2117652640935
277,14.6717464490306,-20.184329587932,40.036139628219,47.1758389550113
277.1,15.3147463457634,-19.6242047724471,40.029220028944,47.1379817632408
277.2,15.9485525948601,-19.3008993522213,40.0374509898596,47.22158963272
277.3,16.5586092338064,-18.8480007167015,40.0574983608833,47.2656095454914
277.4,17.1786654876593,-18.1599789775235,39.9777745972359,47.1499082305405
277.5,17.6865184870576,-17.698365493949,39.9227668874901,47.1155217874461
277.6,18.1990484865422,-17.2333161848822,39.9961150820274,47.2004425212139
277.7,18.8578515716424,-16.5406610867936,40.0240241624375,47.2348869506601
277.8,19.2294448280926,-15.9273955570097,39.9393425202742,47.1020653324023
277.9,19.7645553628268,-15.3444221545949,39.9358512240319,47.1270745213055
278,20.2057048969425,-14.7372786421313,39.9880556332443,47.1646317221452
278.1,20.7130038433218,-14.1326513090027,40.0963087679948,47.2913769946879
278.2,21.0429981705163,-13.4172265897207,40.0333372845325,47.175182410897
278.3,21.4441931664596,-12.6839197579316,39.9886781951046,47.1150679165139
278.4,22.0366321150037,-12.0094184891733,39.9660744915836,47.1924400480301
278.5,22.2557532656764,-11.3344365040329,39.955624873605,47.1194223577376
278.6,22.622030012645,-10.6583006377821,39.9223473160124,47.1078489171251
278.7,22.8870568281327,-9.90719091188068,39.9138241721381,47.0646699984498
278.8,23.1956172674926,-9.19890632102186,40.0339449026724,47.1738622797958
278.9,23.3894533633862,-8.51300349799927,40.1017469984077,47.1983884207847
279,23.7477472594012,-7.66690084384549,39.9654984411737,47.1166417956247
279.1,24.0759308721342,-6.96426289449902,39.8597686312688,47.0845256996581
279.2,24.1917263394939,-6.19082895846363,39.9897650584626,47.1460209976298
279.3,24.4619358016303,-5.40802730488063,39.9950663081986,47.193626598203
279.4,24.5731995855977,-4.73686996123738,39.9582481077841,47.1480823231075
279.5,24.6817329055715,-3.96967420164842,39.9558479533101,47.1319004301465
279.6,24.8141957886927,-3.10606809064304,39.9379746414231,47.1214790735843
279.7,24.8911178743251,-2.38665371673549,40.0362197003179,47.2034188686506
279.8,25.0094649962202,-1.57901314580621,40.0351322075728,47.2311172087812
279.9,24.9686700202297,-0.750526617738702,40.0304941445045,47.1851484498699
280,24.9791163390804,0.0645171070947765,39.9953941000981,47.1549781545977
280.1,25.087372831479,0.779706541028258,40.0886267024607,47.2978034243134
280.2,25.0532515649423,1.62324221818741,40.1310428294471,47.337098853374
280.3,24.9427372852119,2.38195783328658,39.9833744253011,47.1856344328704
280.4,24.7862434709959,3.16252683615714,39.9842854475267,47.1497881664615
280.5,24.7545461948621,3.84109326425437,40.0032633050018,47.1996041278691
